timeline,q,cap,K,period,pattern,victim,max_elapsed,argmax_session,c_actual,within_cap,violation_gt40
model,25,3,9,5,victim-max,0,38,0,920,1,0
model,25,3,9,5,others-max,0,39,1,920,1,0
model,25,3,9,5,victim-max,4,38,4,920,1,0
model,25,3,9,5,others-max,4,38,0,920,1,0
model,25,3,9,5,victim-max,8,38,8,920,1,0
model,25,3,9,5,others-max,8,39,0,920,1,0
model,25,3,9,5,front-max,,23,0,539,1,0
model,25,3,9,5,back-max,,25,6,575,1,0
model,25,3,9,5,tail-max,,20,8,341,1,0
model,25,3,10,1,all-max,,39,1,920,1,0
model,25,3,10,1,victim-max,0,38,0,920,1,0
model,25,3,10,1,others-max,0,38,1,920,1,0
model,25,3,10,1,victim-max,5,38,5,920,1,0
model,25,3,10,1,others-max,5,38,0,920,1,0
model,25,3,10,1,victim-max,9,38,9,920,1,0
model,25,3,10,1,others-max,9,38,0,920,1,0
model,25,3,10,1,front-max,,23,0,539,1,0
model,25,3,10,1,back-max,,25,0,575,1,0
model,25,3,10,1,tail-max,,22,9,341,1,0
model,25,3,10,2,all-max,,39,0,920,1,0
model,25,3,10,2,victim-max,0,38,0,920,1,0
model,25,3,10,2,others-max,0,38,1,920,1,0
model,25,3,10,2,victim-max,5,38,5,920,1,0
model,25,3,10,2,others-max,5,38,0,920,1,0
model,25,3,10,2,victim-max,9,38,9,920,1,0
model,25,3,10,2,others-max,9,38,0,920,1,0
model,25,3,10,2,front-max,,24,0,539,1,0
model,25,3,10,2,back-max,,25,0,575,1,0
model,25,3,10,2,tail-max,,20,9,341,1,0
model,25,3,10,3,all-max,,39,2,920,1,0
model,25,3,10,3,victim-max,0,38,0,920,1,0
model,25,3,10,3,others-max,0,38,1,920,1,0
model,25,3,10,3,victim-max,5,38,5,920,1,0
model,25,3,10,3,others-max,5,38,0,920,1,0
model,25,3,10,3,victim-max,9,38,9,920,1,0
model,25,3,10,3,others-max,9,38,0,920,1,0
model,25,3,10,3,front-max,,23,0,539,1,0
model,25,3,10,3,back-max,,25,5,575,1,0
model,25,3,10,3,tail-max,,21,9,341,1,0
model,25,3,10,5,all-max,,39,0,920,1,0
model,25,3,10,5,victim-max,0,38,0,920,1,0
model,25,3,10,5,others-max,0,39,1,920,1,0
model,25,3,10,5,victim-max,5,38,5,920,1,0
model,25,3,10,5,others-max,5,38,0,920,1,0
model,25,3,10,5,victim-max,9,38,9,920,1,0
model,25,3,10,5,others-max,9,39,0,920,1,0
model,25,3,10,5,front-max,,23,0,539,1,0
model,25,3,10,5,back-max,,25,7,575,1,0
model,25,3,10,5,tail-max,,20,9,341,1,0
model,25,3,11,1,all-max,,38,0,920,1,0
model,25,3,11,1,victim-max,0,38,0,920,1,0
model,25,3,11,1,others-max,0,38,1,920,1,0
model,25,3,11,1,victim-max,5,38,5,920,1,0
model,25,3,11,1,others-max,5,38,0,920,1,0
model,25,3,11,1,victim-max,10,38,10,920,1,0
model,25,3,11,1,others-max,10,38,0,920,1,0
model,25,3,11,1,front-max,,23,0,539,1,0
model,25,3,11,1,back-max,,25,2,575,1,0
model,25,3,11,1,tail-max,,22,10,341,1,0
model,25,3,11,2,all-max,,38,0,920,1,0
model,25,3,11,2,victim-max,0,38,0,920,1,0
model,25,3,11,2,others-max,0,38,1,920,1,0
model,25,3,11,2,victim-max,5,38,5,920,1,0
model,25,3,11,2,others-max,5,38,0,920,1,0
model,25,3,11,2,victim-max,10,38,10,920,1,0
model,25,3,11,2,others-max,10,38,0,920,1,0
model,25,3,11,2,front-max,,24,0,539,1,0
model,25,3,11,2,back-max,,25,0,575,1,0
model,25,3,11,2,tail-max,,20,10,341,1,0
model,25,3,11,3,all-max,,39,2,920,1,0
model,25,3,11,3,victim-max,0,38,0,920,1,0
model,25,3,11,3,others-max,0,38,1,920,1,0
model,25,3,11,3,victim-max,5,38,5,920,1,0
model,25,3,11,3,others-max,5,38,0,920,1,0
model,25,3,11,3,victim-max,10,38,10,920,1,0
model,25,3,11,3,others-max,10,38,0,920,1,0
model,25,3,11,3,front-max,,23,0,539,1,0
model,25,3,11,3,back-max,,25,6,575,1,0
model,25,3,11,3,tail-max,,21,10,341,1,0
model,25,3,11,5,all-max,,39,0,920,1,0
model,25,3,11,5,victim-max,0,38,0,920,1,0
model,25,3,11,5,others-max,0,39,1,920,1,0
model,25,3,11,5,victim-max,5,38,5,920,1,0
model,25,3,11,5,others-max,5,38,0,920,1,0
model,25,3,11,5,victim-max,10,38,10,920,1,0
model,25,3,11,5,others-max,10,39,0,920,1,0
model,25,3,11,5,front-max,,23,0,539,1,0
model,25,3,11,5,back-max,,25,8,575,1,0
model,25,3,11,5,tail-max,,20,10,341,1,0
model,25,3,12,1,all-max,,39,2,920,1,0
model,25,3,12,1,victim-max,0,38,0,920,1,0
model,25,3,12,1,others-max,0,38,1,920,1,0
model,25,3,12,1,victim-max,6,38,6,920,1,0
model,25,3,12,1,others-max,6,38,0,920,1,0
model,25,3,12,1,victim-max,11,38,11,920,1,0
model,25,3,12,1,others-max,11,38,0,920,1,0
model,25,3,12,1,front-max,,23,0,539,1,0
model,25,3,12,1,back-max,,25,1,575,1,0
model,25,3,12,1,tail-max,,22,11,341,1,0
model,25,3,12,2,all-max,,39,1,920,1,0
model,25,3,12,2,victim-max,0,38,0,920,1,0
model,25,3,12,2,others-max,0,38,1,920,1,0
model,25,3,12,2,victim-max,6,38,6,920,1,0
model,25,3,12,2,others-max,6,38,0,920,1,0
model,25,3,12,2,victim-max,11,38,11,920,1,0
model,25,3,12,2,others-max,11,38,0,920,1,0
model,25,3,12,2,front-max,,24,0,539,1,0
model,25,3,12,2,back-max,,25,0,575,1,0
model,25,3,12,2,tail-max,,20,11,341,1,0
model,25,3,12,3,all-max,,38,0,920,1,0
model,25,3,12,3,victim-max,0,38,0,920,1,0
model,25,3,12,3,others-max,0,39,1,920,1,0
model,25,3,12,3,victim-max,6,38,6,920,1,0
model,25,3,12,3,others-max,6,38,0,920,1,0
model,25,3,12,3,victim-max,11,38,11,920,1,0
model,25,3,12,3,others-max,11,38,0,920,1,0
model,25,3,12,3,front-max,,23,0,539,1,0
model,25,3,12,3,back-max,,25,7,575,1,0
model,25,3,12,3,tail-max,,21,11,341,1,0
model,25,3,12,5,all-max,,39,0,920,1,0
model,25,3,12,5,victim-max,0,38,0,920,1,0
model,25,3,12,5,others-max,0,39,1,920,1,0
model,25,3,12,5,victim-max,6,38,6,920,1,0
model,25,3,12,5,others-max,6,38,0,920,1,0
model,25,3,12,5,victim-max,11,38,11,920,1,0
model,25,3,12,5,others-max,11,39,0,920,1,0
model,25,3,12,5,front-max,,23,0,539,1,0
model,25,3,12,5,back-max,,25,9,575,1,0
model,25,3,12,5,tail-max,,20,11,341,1,0
model,25,3,13,1,all-max,,39,4,920,1,0
model,25,3,13,1,victim-max,0,38,0,920,1,0
model,25,3,13,1,others-max,0,38,1,920,1,0
model,25,3,13,1,victim-max,6,38,6,920,1,0
model,25,3,13,1,others-max,6,38,0,920,1,0
model,25,3,13,1,victim-max,12,38,12,920,1,0
model,25,3,13,1,others-max,12,38,0,920,1,0
model,25,3,13,1,front-max,,24,1,539,1,0
model,25,3,13,1,back-max,,25,2,575,1,0
model,25,3,13,1,tail-max,,22,12,341,1,0
model,25,3,13,2,all-max,,39,1,920,1,0
model,25,3,13,2,victim-max,0,38,0,920,1,0
model,25,3,13,2,others-max,0,38,1,920,1,0
model,25,3,13,2,victim-max,6,38,6,920,1,0
model,25,3,13,2,others-max,6,38,0,920,1,0
model,25,3,13,2,victim-max,12,38,12,920,1,0
model,25,3,13,2,others-max,12,38,0,920,1,0
model,25,3,13,2,front-max,,24,0,539,1,0
model,25,3,13,2,back-max,,25,0,575,1,0
model,25,3,13,2,tail-max,,20,12,341,1,0
model,25,3,13,3,all-max,,39,2,920,1,0
model,25,3,13,3,victim-max,0,38,0,920,1,0
model,25,3,13,3,others-max,0,39,1,920,1,0
model,25,3,13,3,victim-max,6,38,6,920,1,0
model,25,3,13,3,others-max,6,38,0,920,1,0
model,25,3,13,3,victim-max,12,38,12,920,1,0
model,25,3,13,3,others-max,12,38,0,920,1,0
model,25,3,13,3,front-max,,23,0,539,1,0
model,25,3,13,3,back-max,,25,8,575,1,0
model,25,3,13,3,tail-max,,21,12,341,1,0
model,25,3,13,5,all-max,,39,0,920,1,0
model,25,3,13,5,victim-max,0,38,0,920,1,0
model,25,3,13,5,others-max,0,39,1,920,1,0
model,25,3,13,5,victim-max,6,38,6,920,1,0
model,25,3,13,5,others-max,6,38,0,920,1,0
model,25,3,13,5,victim-max,12,38,12,920,1,0
model,25,3,13,5,others-max,12,39,0,920,1,0
model,25,3,13,5,front-max,,23,0,539,1,0
model,25,3,13,5,back-max,,25,10,575,1,0
model,25,3,13,5,tail-max,,20,12,341,1,0
model,25,3,14,1,all-max,,38,0,920,1,0
model,25,3,14,1,victim-max,0,38,0,920,1,0
model,25,3,14,1,others-max,0,38,1,920,1,0
model,25,3,14,1,victim-max,7,38,7,920,1,0
model,25,3,14,1,others-max,7,38,0,920,1,0
model,25,3,14,1,victim-max,13,38,13,920,1,0
model,25,3,14,1,others-max,13,38,0,920,1,0
model,25,3,14,1,front-max,,23,0,539,1,0
model,25,3,14,1,back-max,,25,0,575,1,0
model,25,3,14,1,tail-max,,22,13,341,1,0
model,25,3,14,2,all-max,,39,1,920,1,0
model,25,3,14,2,victim-max,0,38,0,920,1,0
model,25,3,14,2,others-max,0,38,1,920,1,0
model,25,3,14,2,victim-max,7,38,7,920,1,0
model,25,3,14,2,others-max,7,38,0,920,1,0
model,25,3,14,2,victim-max,13,38,13,920,1,0
model,25,3,14,2,others-max,13,38,0,920,1,0
model,25,3,14,2,front-max,,24,0,539,1,0
model,25,3,14,2,back-max,,25,0,575,1,0
model,25,3,14,2,tail-max,,20,13,341,1,0
model,25,3,14,3,all-max,,39,2,920,1,0
model,25,3,14,3,victim-max,0,38,0,920,1,0
model,25,3,14,3,others-max,0,39,1,920,1,0
model,25,3,14,3,victim-max,7,38,7,920,1,0
model,25,3,14,3,others-max,7,38,0,920,1,0
model,25,3,14,3,victim-max,13,38,13,920,1,0
model,25,3,14,3,others-max,13,39,2,920,1,0
model,25,3,14,3,front-max,,23,0,539,1,0
model,25,3,14,3,back-max,,25,9,575,1,0
model,25,3,14,3,tail-max,,21,13,341,1,0
model,25,3,14,5,all-max,,39,0,920,1,0
model,25,3,14,5,victim-max,0,38,0,920,1,0
model,25,3,14,5,others-max,0,39,1,920,1,0
model,25,3,14,5,victim-max,7,38,7,920,1,0
model,25,3,14,5,others-max,7,39,0,920,1,0
model,25,3,14,5,victim-max,13,38,13,920,1,0
model,25,3,14,5,others-max,13,39,0,920,1,0
model,25,3,14,5,front-max,,23,0,539,1,0
model,25,3,14,5,back-max,,25,11,575,1,0
model,25,3,14,5,tail-max,,20,13,341,1,0
model,25,3,15,1,all-max,,39,0,920,1,0
model,25,3,15,1,victim-max,0,38,0,920,1,0
model,25,3,15,1,others-max,0,38,1,920,1,0
model,25,3,15,1,victim-max,7,38,7,920,1,0
model,25,3,15,1,others-max,7,38,0,920,1,0
model,25,3,15,1,victim-max,14,38,14,920,1,0
model,25,3,15,1,others-max,14,38,0,920,1,0
model,25,3,15,1,front-max,,23,0,539,1,0
model,25,3,15,1,back-max,,25,1,575,1,0
model,25,3,15,1,tail-max,,22,14,341,1,0
model,25,3,15,2,all-max,,39,1,920,1,0
model,25,3,15,2,victim-max,0,38,0,920,1,0
model,25,3,15,2,others-max,0,38,1,920,1,0
model,25,3,15,2,victim-max,7,38,7,920,1,0
model,25,3,15,2,others-max,7,38,0,920,1,0
model,25,3,15,2,victim-max,14,38,14,920,1,0
model,25,3,15,2,others-max,14,38,0,920,1,0
model,25,3,15,2,front-max,,24,0,539,1,0
model,25,3,15,2,back-max,,25,0,575,1,0
model,25,3,15,2,tail-max,,20,14,341,1,0
model,25,3,15,3,all-max,,39,2,920,1,0
model,25,3,15,3,victim-max,0,38,0,920,1,0
model,25,3,15,3,others-max,0,39,1,920,1,0
model,25,3,15,3,victim-max,7,38,7,920,1,0
model,25,3,15,3,others-max,7,38,0,920,1,0
model,25,3,15,3,victim-max,14,38,14,920,1,0
model,25,3,15,3,others-max,14,39,2,920,1,0
model,25,3,15,3,front-max,,23,0,539,1,0
model,25,3,15,3,back-max,,25,10,575,1,0
model,25,3,15,3,tail-max,,21,14,341,1,0
model,25,3,15,5,all-max,,39,0,920,1,0
model,25,3,15,5,victim-max,0,38,0,920,1,0
model,25,3,15,5,others-max,0,39,1,920,1,0
model,25,3,15,5,victim-max,7,38,7,920,1,0
model,25,3,15,5,others-max,7,39,0,920,1,0
model,25,3,15,5,victim-max,14,38,14,920,1,0
model,25,3,15,5,others-max,14,39,0,920,1,0
model,25,3,15,5,front-max,,23,0,539,1,0
model,25,3,15,5,back-max,,25,12,575,1,0
model,25,3,15,5,tail-max,,20,14,341,1,0
model,25,3,16,1,all-max,,38,0,920,1,0
model,25,3,16,1,victim-max,0,38,0,920,1,0
model,25,3,16,1,others-max,0,38,1,920,1,0
model,25,3,16,1,victim-max,8,38,8,920,1,0
model,25,3,16,1,others-max,8,38,0,920,1,0
model,25,3,16,1,victim-max,15,38,15,920,1,0
model,25,3,16,1,others-max,15,38,0,920,1,0
model,25,3,16,1,front-max,,23,0,539,1,0
model,25,3,16,1,back-max,,25,4,575,1,0
model,25,3,16,1,tail-max,,22,15,341,1,0
model,25,3,16,2,all-max,,39,1,920,1,0
model,25,3,16,2,victim-max,0,38,0,920,1,0
model,25,3,16,2,others-max,0,38,1,920,1,0
model,25,3,16,2,victim-max,8,38,8,920,1,0
model,25,3,16,2,others-max,8,38,0,920,1,0
model,25,3,16,2,victim-max,15,38,15,920,1,0
model,25,3,16,2,others-max,15,38,0,920,1,0
model,25,3,16,2,front-max,,24,0,539,1,0
model,25,3,16,2,back-max,,25,0,575,1,0
model,25,3,16,2,tail-max,,20,15,341,1,0
model,25,3,16,3,all-max,,39,2,920,1,0
model,25,3,16,3,victim-max,0,38,0,920,1,0
model,25,3,16,3,others-max,0,39,1,920,1,0
model,25,3,16,3,victim-max,8,38,8,920,1,0
model,25,3,16,3,others-max,8,38,0,920,1,0
model,25,3,16,3,victim-max,15,38,15,920,1,0
model,25,3,16,3,others-max,15,39,2,920,1,0
model,25,3,16,3,front-max,,23,0,539,1,0
model,25,3,16,3,back-max,,25,11,575,1,0
model,25,3,16,3,tail-max,,21,15,341,1,0
model,25,3,16,5,all-max,,39,0,920,1,0
model,25,3,16,5,victim-max,0,38,0,920,1,0
model,25,3,16,5,others-max,0,39,1,920,1,0
model,25,3,16,5,victim-max,8,38,8,920,1,0
model,25,3,16,5,others-max,8,39,0,920,1,0
model,25,3,16,5,victim-max,15,38,15,920,1,0
model,25,3,16,5,others-max,15,39,0,920,1,0
model,25,3,16,5,front-max,,23,0,539,1,0
model,25,3,16,5,back-max,,25,13,575,1,0
model,25,3,16,5,tail-max,,20,15,341,1,0
model,25,3,17,1,all-max,,39,4,920,1,0
model,25,3,17,1,victim-max,0,38,0,920,1,0
model,25,3,17,1,others-max,0,38,1,920,1,0
model,25,3,17,1,victim-max,8,38,8,920,1,0
model,25,3,17,1,others-max,8,38,0,920,1,0
model,25,3,17,1,victim-max,16,38,16,920,1,0
model,25,3,17,1,others-max,16,38,0,920,1,0
model,25,3,17,1,front-max,,24,1,539,1,0
model,25,3,17,1,back-max,,25,0,575,1,0
model,25,3,17,1,tail-max,,22,16,341,1,0
model,25,3,17,2,all-max,,38,0,920,1,0
model,25,3,17,2,victim-max,0,38,0,920,1,0
model,25,3,17,2,others-max,0,39,2,920,1,0
model,25,3,17,2,victim-max,8,38,8,920,1,0
model,25,3,17,2,others-max,8,38,0,920,1,0
model,25,3,17,2,victim-max,16,38,16,920,1,0
model,25,3,17,2,others-max,16,38,0,920,1,0
model,25,3,17,2,front-max,,24,0,539,1,0
model,25,3,17,2,back-max,,25,0,575,1,0
model,25,3,17,2,tail-max,,20,16,341,1,0
model,25,3,17,3,all-max,,39,2,920,1,0
model,25,3,17,3,victim-max,0,38,0,920,1,0
model,25,3,17,3,others-max,0,39,1,920,1,0
model,25,3,17,3,victim-max,8,38,8,920,1,0
model,25,3,17,3,others-max,8,38,0,920,1,0
model,25,3,17,3,victim-max,16,38,16,920,1,0
model,25,3,17,3,others-max,16,39,2,920,1,0
model,25,3,17,3,front-max,,23,0,539,1,0
model,25,3,17,3,back-max,,25,12,575,1,0
model,25,3,17,3,tail-max,,21,16,341,1,0
model,25,3,17,5,all-max,,39,0,920,1,0
model,25,3,17,5,victim-max,0,38,0,920,1,0
model,25,3,17,5,others-max,0,39,1,920,1,0
model,25,3,17,5,victim-max,8,38,8,920,1,0
model,25,3,17,5,others-max,8,39,0,920,1,0
model,25,3,17,5,victim-max,16,38,16,920,1,0
model,25,3,17,5,others-max,16,39,0,920,1,0
model,25,3,17,5,front-max,,23,0,539,1,0
model,25,3,17,5,back-max,,25,14,575,1,0
model,25,3,17,5,tail-max,,20,16,341,1,0
model,25,3,18,1,all-max,,38,0,920,1,0
model,25,3,18,1,victim-max,0,38,0,920,1,0
model,25,3,18,1,others-max,0,38,1,920,1,0
model,25,3,18,1,victim-max,9,38,9,920,1,0
model,25,3,18,1,others-max,9,38,0,920,1,0
model,25,3,18,1,victim-max,17,38,17,920,1,0
model,25,3,18,1,others-max,17,38,0,920,1,0
model,25,3,18,1,front-max,,24,1,539,1,0
model,25,3,18,1,back-max,,25,0,575,1,0
model,25,3,18,1,tail-max,,22,17,341,1,0
model,25,3,18,2,all-max,,39,3,920,1,0
model,25,3,18,2,victim-max,0,38,0,920,1,0
model,25,3,18,2,others-max,0,39,2,920,1,0
model,25,3,18,2,victim-max,9,38,9,920,1,0
model,25,3,18,2,others-max,9,38,0,920,1,0
model,25,3,18,2,victim-max,17,38,17,920,1,0
model,25,3,18,2,others-max,17,38,0,920,1,0
model,25,3,18,2,front-max,,24,0,539,1,0
model,25,3,18,2,back-max,,25,0,575,1,0
model,25,3,18,2,tail-max,,20,17,341,1,0
model,25,3,18,3,all-max,,39,2,920,1,0
model,25,3,18,3,victim-max,0,38,0,920,1,0
model,25,3,18,3,others-max,0,39,1,920,1,0
model,25,3,18,3,victim-max,9,38,9,920,1,0
model,25,3,18,3,others-max,9,38,0,920,1,0
model,25,3,18,3,victim-max,17,38,17,920,1,0
model,25,3,18,3,others-max,17,39,2,920,1,0
model,25,3,18,3,front-max,,23,0,539,1,0
model,25,3,18,3,back-max,,25,13,575,1,0
model,25,3,18,3,tail-max,,21,17,341,1,0
model,25,3,18,5,all-max,,39,0,920,1,0
model,25,3,18,5,victim-max,0,38,0,920,1,0
model,25,3,18,5,others-max,0,39,1,920,1,0
model,25,3,18,5,victim-max,9,38,9,920,1,0
model,25,3,18,5,others-max,9,39,0,920,1,0
model,25,3,18,5,victim-max,17,38,17,920,1,0
model,25,3,18,5,others-max,17,39,0,920,1,0
model,25,3,18,5,front-max,,23,0,539,1,0
model,25,3,18,5,back-max,,25,15,575,1,0
model,25,3,18,5,tail-max,,20,17,341,1,0
model,25,3,19,1,all-max,,39,4,920,1,0
model,25,3,19,1,victim-max,0,38,0,920,1,0
model,25,3,19,1,others-max,0,38,1,920,1,0
model,25,3,19,1,victim-max,9,38,9,920,1,0
model,25,3,19,1,others-max,9,38,0,920,1,0
model,25,3,19,1,victim-max,18,38,18,920,1,0
model,25,3,19,1,others-max,18,38,0,920,1,0
model,25,3,19,1,front-max,,23,0,539,1,0
model,25,3,19,1,back-max,,25,0,575,1,0
model,25,3,19,1,tail-max,,22,18,341,1,0
model,25,3,19,2,all-max,,39,3,920,1,0
model,25,3,19,2,victim-max,0,38,0,920,1,0
model,25,3,19,2,others-max,0,38,1,920,1,0
model,25,3,19,2,victim-max,9,38,9,920,1,0
model,25,3,19,2,others-max,9,38,0,920,1,0
model,25,3,19,2,victim-max,18,38,18,920,1,0
model,25,3,19,2,others-max,18,38,0,920,1,0
model,25,3,19,2,front-max,,24,0,539,1,0
model,25,3,19,2,back-max,,25,0,575,1,0
model,25,3,19,2,tail-max,,20,18,341,1,0
model,25,3,19,3,all-max,,39,2,920,1,0
model,25,3,19,3,victim-max,0,38,0,920,1,0
model,25,3,19,3,others-max,0,39,1,920,1,0
model,25,3,19,3,victim-max,9,38,9,920,1,0
model,25,3,19,3,others-max,9,38,0,920,1,0
model,25,3,19,3,victim-max,18,38,18,920,1,0
model,25,3,19,3,others-max,18,39,2,920,1,0
model,25,3,19,3,front-max,,23,0,539,1,0
model,25,3,19,3,back-max,,25,14,575,1,0
model,25,3,19,3,tail-max,,21,18,341,1,0
model,25,3,19,5,all-max,,39,0,920,1,0
model,25,3,19,5,victim-max,0,38,0,920,1,0
model,25,3,19,5,others-max,0,39,1,920,1,0
model,25,3,19,5,victim-max,9,38,9,920,1,0
model,25,3,19,5,others-max,9,39,0,920,1,0
model,25,3,19,5,victim-max,18,38,18,920,1,0
model,25,3,19,5,others-max,18,39,0,920,1,0
model,25,3,19,5,front-max,,23,0,539,1,0
model,25,3,19,5,back-max,,25,16,575,1,0
model,25,3,19,5,tail-max,,20,18,341,1,0
model,25,3,20,1,all-max,,38,0,920,1,0
model,25,3,20,1,victim-max,0,38,0,920,1,0
model,25,3,20,1,others-max,0,38,1,920,1,0
model,25,3,20,1,victim-max,10,38,10,920,1,0
model,25,3,20,1,others-max,10,38,0,920,1,0
model,25,3,20,1,victim-max,19,38,19,920,1,0
model,25,3,20,1,others-max,19,38,0,920,1,0
model,25,3,20,1,front-max,,23,0,539,1,0
model,25,3,20,1,back-max,,25,3,575,1,0
model,25,3,20,1,tail-max,,22,19,341,1,0
model,25,3,20,2,all-max,,38,0,920,1,0
model,25,3,20,2,victim-max,0,38,0,920,1,0
model,25,3,20,2,others-max,0,38,1,920,1,0
model,25,3,20,2,victim-max,10,38,10,920,1,0
model,25,3,20,2,others-max,10,38,0,920,1,0
model,25,3,20,2,victim-max,19,38,19,920,1,0
model,25,3,20,2,others-max,19,39,3,920,1,0
model,25,3,20,2,front-max,,24,0,539,1,0
model,25,3,20,2,back-max,,25,0,575,1,0
model,25,3,20,2,tail-max,,20,19,341,1,0
model,25,3,20,3,all-max,,39,2,920,1,0
model,25,3,20,3,victim-max,0,38,0,920,1,0
model,25,3,20,3,others-max,0,39,1,920,1,0
model,25,3,20,3,victim-max,10,38,10,920,1,0
model,25,3,20,3,others-max,10,38,0,920,1,0
model,25,3,20,3,victim-max,19,38,19,920,1,0
model,25,3,20,3,others-max,19,39,2,920,1,0
model,25,3,20,3,front-max,,23,0,539,1,0
model,25,3,20,3,back-max,,25,15,575,1,0
model,25,3,20,3,tail-max,,21,19,341,1,0
model,25,3,20,5,all-max,,39,0,920,1,0
model,25,3,20,5,victim-max,0,38,0,920,1,0
model,25,3,20,5,others-max,0,39,1,920,1,0
model,25,3,20,5,victim-max,10,38,10,920,1,0
model,25,3,20,5,others-max,10,39,0,920,1,0
model,25,3,20,5,victim-max,19,38,19,920,1,0
model,25,3,20,5,others-max,19,39,0,920,1,0
model,25,3,20,5,front-max,,23,0,539,1,0
model,25,3,20,5,back-max,,25,17,575,1,0
model,25,3,20,5,tail-max,,20,19,341,1,0
model,25,3,21,1,all-max,,39,0,920,1,0
model,25,3,21,1,victim-max,0,38,0,920,1,0
model,25,3,21,1,others-max,0,38,1,920,1,0
model,25,3,21,1,victim-max,10,38,10,920,1,0
model,25,3,21,1,others-max,10,38,0,920,1,0
model,25,3,21,1,victim-max,20,38,20,920,1,0
model,25,3,21,1,others-max,20,38,0,920,1,0
model,25,3,21,1,front-max,,23,0,539,1,0
model,25,3,21,1,back-max,,25,3,575,1,0
model,25,3,21,1,tail-max,,22,20,341,1,0
model,25,3,21,2,all-max,,39,6,920,1,0
model,25,3,21,2,victim-max,0,38,0,920,1,0
model,25,3,21,2,others-max,0,38,1,920,1,0
model,25,3,21,2,victim-max,10,38,10,920,1,0
model,25,3,21,2,others-max,10,38,0,920,1,0
model,25,3,21,2,victim-max,20,38,20,920,1,0
model,25,3,21,2,others-max,20,38,0,920,1,0
model,25,3,21,2,front-max,,24,0,539,1,0
model,25,3,21,2,back-max,,25,0,575,1,0
model,25,3,21,2,tail-max,,20,20,341,1,0
model,25,3,21,3,all-max,,39,2,920,1,0
model,25,3,21,3,victim-max,0,38,0,920,1,0
model,25,3,21,3,others-max,0,39,1,920,1,0
model,25,3,21,3,victim-max,10,38,10,920,1,0
model,25,3,21,3,others-max,10,38,0,920,1,0
model,25,3,21,3,victim-max,20,38,20,920,1,0
model,25,3,21,3,others-max,20,39,2,920,1,0
model,25,3,21,3,front-max,,23,0,539,1,0
model,25,3,21,3,back-max,,25,16,575,1,0
model,25,3,21,3,tail-max,,21,20,341,1,0
model,25,3,21,5,all-max,,39,0,920,1,0
model,25,3,21,5,victim-max,0,38,0,920,1,0
model,25,3,21,5,others-max,0,39,1,920,1,0
model,25,3,21,5,victim-max,10,38,10,920,1,0
model,25,3,21,5,others-max,10,39,0,920,1,0
model,25,3,21,5,victim-max,20,38,20,920,1,0
model,25,3,21,5,others-max,20,39,0,920,1,0
model,25,3,21,5,front-max,,23,0,539,1,0
model,25,3,21,5,back-max,,25,18,575,1,0
model,25,3,21,5,tail-max,,20,20,341,1,0
model,25,3,22,1,all-max,,39,0,920,1,0
model,25,3,22,1,victim-max,0,38,0,920,1,0
model,25,3,22,1,others-max,0,38,1,920,1,0
model,25,3,22,1,victim-max,11,38,11,920,1,0
model,25,3,22,1,others-max,11,38,0,920,1,0
model,25,3,22,1,victim-max,21,38,21,920,1,0
model,25,3,22,1,others-max,21,38,0,920,1,0
model,25,3,22,1,front-max,,23,0,539,1,0
model,25,3,22,1,back-max,,25,6,575,1,0
model,25,3,22,1,tail-max,,22,21,341,1,0
model,25,3,22,2,all-max,,39,6,920,1,0
model,25,3,22,2,victim-max,0,38,0,920,1,0
model,25,3,22,2,others-max,0,39,6,920,1,0
model,25,3,22,2,victim-max,11,38,11,920,1,0
model,25,3,22,2,others-max,11,38,0,920,1,0
model,25,3,22,2,victim-max,21,38,21,920,1,0
model,25,3,22,2,others-max,21,38,0,920,1,0
model,25,3,22,2,front-max,,24,0,539,1,0
model,25,3,22,2,back-max,,25,0,575,1,0
model,25,3,22,2,tail-max,,20,21,341,1,0
model,25,3,22,3,all-max,,39,2,920,1,0
model,25,3,22,3,victim-max,0,38,0,920,1,0
model,25,3,22,3,others-max,0,39,1,920,1,0
model,25,3,22,3,victim-max,11,38,11,920,1,0
model,25,3,22,3,others-max,11,38,0,920,1,0
model,25,3,22,3,victim-max,21,38,21,920,1,0
model,25,3,22,3,others-max,21,39,2,920,1,0
model,25,3,22,3,front-max,,23,0,539,1,0
model,25,3,22,3,back-max,,25,17,575,1,0
model,25,3,22,3,tail-max,,21,21,341,1,0
model,25,3,22,5,all-max,,39,0,920,1,0
model,25,3,22,5,victim-max,0,38,0,920,1,0
model,25,3,22,5,others-max,0,39,1,920,1,0
model,25,3,22,5,victim-max,11,38,11,920,1,0
model,25,3,22,5,others-max,11,39,0,920,1,0
model,25,3,22,5,victim-max,21,38,21,920,1,0
model,25,3,22,5,others-max,21,39,0,920,1,0
model,25,3,22,5,front-max,,23,0,539,1,0
model,25,3,22,5,back-max,,25,19,575,1,0
model,25,3,22,5,tail-max,,20,21,341,1,0
model,25,3,23,1,all-max,,39,3,920,1,0
model,25,3,23,1,victim-max,0,38,0,920,1,0
model,25,3,23,1,others-max,0,39,2,920,1,0
model,25,3,23,1,victim-max,11,38,11,920,1,0
model,25,3,23,1,others-max,11,38,0,920,1,0
model,25,3,23,1,victim-max,22,38,22,920,1,0
model,25,3,23,1,others-max,22,38,0,920,1,0
